fecha_hecho,delito,sexo,edad,colonia_catalogo,alcaldia_catalogo,latitud,longitud,anio_hecho,mes_hecho,dia_hecho,indice_alcaldia,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,37,Nativitas,Tláhuac,19.24906675,-99.00953583,2023,7,31,12.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,47,Anahuac Ii Seccion,Miguel Hidalgo,19.44536032,-99.17281419,2023,7,31,9.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,28,Belisario Dominguez Seccion Xvi,Tlalpan,19.28882987,-99.15661097,2023,7,31,11.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,43,Anzures,Miguel Hidalgo,19.42882537,-99.17536519,2023,7,31,9.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,34,Pueblo San Pedro Martir,Tlalpan,19.26229102,-99.16894644,2023,7,31,11.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,42,Cuajimalpa,Cuajimalpa de Morelos,19.35535444,-99.29544121,2023,7,31,3.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,31,Viaducto Piedad,Iztacalco,19.39904328,-99.12877462,2023,7,31,6.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,57,Pedregal De Santa Ursula,Coyoacán,19.31643757,-99.15071659,2023,7,31,2.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,32,Pedregal De Carrasco,Coyoacán,19.30297521,-99.16538688,2023,7,31,2.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,41,La Malinche,La Magdalena Contreras,19.3235287,-99.24148992,2023,7,31,8.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,25,San Pedro,Cuajimalpa de Morelos,19.36366558,-99.29951889,2023,7,31,3.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,77,Centro,Cuauhtémoc,19.43159185,-99.13857863,2023,7,31,4.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,55,El Centinela,Coyoacán,19.33731675,-99.14202793,2023,7,31,2.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,32,Pedregal De Santa Ursula,Coyoacán,19.3064668,-99.15630229,2023,7,31,2.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,1,60,Del Mar,Tláhuac,19.29255155,-99.0595623,2023,7,31,12.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,32,Martin Carrera,Gustavo A. Madero,19.48873838,-99.11036081,2023,7,31,5.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,41,Constitucion De 1917,Iztapalapa,19.34985828,-99.05979127,2023,7,31,7.00,,
31/07/2023,USURPACIÓN DE IDENTIDAD,0,30,Pueblo San Bernabe Ocotepec,La Magdalena Contreras,19.31563154,-99.25671905,2023,7,31,8.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,34,Transito,Cuauhtémoc,19.41498394,-99.13450974,2023,8,1,4.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,31,San Jose Tlahuac Del Pueblo San Pedro Tlahuac,Tláhuac,19.27642831,-98.9963007,2023,8,1,12.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,39,Tarango,Álvaro Obregón,19.35214306,-99.24710333,2023,8,1,15.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,58,Zona Escolar,Gustavo A. Madero,19.54076896,-99.15233798,2023,8,1,5.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,26,San Lorenzo La Cebada,Xochimilco,19.28083212,-99.12200935,2023,8,1,14.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,42,Agricola Pantitlan,Iztacalco,19.41009254,-99.06133443,2023,8,1,6.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,33,Santa Maria La Ribera,Cuauhtémoc,19.44943176,-99.15397972,2023,8,1,4.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,36,Roma Norte,Cuauhtémoc,19.42133805,-99.16203171,2023,8,1,4.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,49,Heroes De Padierna,Tlalpan,19.28417158,-99.22308147,2023,8,1,11.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,46,Pueblo San Pedro Martir,Tlalpan,19.263323,-99.1791898,2023,8,1,11.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,37,Portales Norte,Benito Juárez,19.37279703,-99.154374,2023,8,1,1.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,43,Jardin Balbuena,Venustiano Carranza,19.42376138,-99.11192268,2023,8,1,13.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,30,Santiago Acahualtepec 2a Ampliacion,Iztapalapa,19.34529848,-99.00632121,2023,8,1,7.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,30,Victoria De Las Democracias,Azcapotzalco,19.46687049,-99.16428186,2023,8,1,0.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,29,Huichapan,Xochimilco,19.26302912,-99.11752,2023,8,1,14.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,31,Escuadron 201,Iztapalapa,19.36515251,-99.11190882,2023,8,1,7.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,49,Nueva Tenochtitlan,Gustavo A. Madero,19.454646,-99.10150493,2023,8,1,5.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,46,Peralvillo,Cuauhtémoc,19.46093235,-99.14030981,2023,8,1,4.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,32,Desarrollo Urbano Quetzalcoatl,Iztapalapa,19.32588768,-99.03983518,2023,8,1,7.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,37,Salvador Diaz Miron,Gustavo A. Madero,19.48832164,-99.09714147,2023,8,1,5.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,49,Del Valle Norte,Benito Juárez,19.38922863,-99.16361958,2023,8,1,1.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,46,Cuajimalpa,Cuajimalpa de Morelos,19.35370447,-99.30050164,2023,8,1,3.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,66,Citlalli,Iztapalapa,19.33998604,-99.02330859,2023,8,1,7.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,31,Acacias,Benito Juárez,19.36201317,-99.17070703,2023,8,1,1.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,40,Barrio La Guadalupita,Xochimilco,19.26619477,-99.10100422,2023,8,1,14.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,0,30,Narvarte Oriente,Benito Juárez,19.40046887,-99.14706185,2023,8,1,1.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,48,Roma Norte,Cuauhtémoc,19.41702184,-99.16720149,2023,8,1,4.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,47,Martires De Rio Blanco,Gustavo A. Madero,19.46015354,-99.11508106,2023,8,1,5.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,31,Ex Hacienda Coapa,Coyoacán,19.31247178,-99.14014515,2023,8,1,2.00,,
01/08/2023,USURPACIÓN DE IDENTIDAD,1,48,Pedregal De Santa Ursula,Coyoacán,19.30528473,-99.16041166,2023,8,1,2.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,30,Villa Centroamericana,Tláhuac,19.28513824,-99.05315891,2023,8,2,12.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,43,Barrio La Magdalena,Tláhuac,19.26761205,-99.00388017,2023,8,2,12.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,34,Polanco I Seccion,Miguel Hidalgo,19.43779109,-99.21027213,2023,8,2,9.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,62,Miravalle,Benito Juárez,19.36028906,-99.14198309,2023,8,2,1.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,37,Roma Norte,Cuauhtémoc,19.41996085,-99.16729152,2023,8,2,4.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,31,Popo,Miguel Hidalgo,19.44543818,-99.19988573,2023,8,2,9.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,27,Pueblo Santiago Acahualtepec,Iztapalapa,19.35427009,-99.00605053,2023,8,2,7.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,38,Juarez,Cuauhtémoc,19.42186673,-99.1738227,2023,8,2,4.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,37,Reynosa Tamaulipas,Azcapotzalco,19.49131216,-99.18885514,2023,8,2,0.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,32,Agricola Pantitlan,Iztacalco,19.41098775,-99.07009342,2023,8,2,6.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,31,Niños Heroes,Benito Juárez,19.38549126,-99.14390355,2023,8,2,1.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,38,Santa Cecilia,Tláhuac,19.27791424,-99.00495999,2023,8,2,12.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,67,Barrio Oxtopulco Universidad,Coyoacán,19.34023838,-99.1820544,2023,8,2,2.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,38,Magisterial Coapa,Tlalpan,19.28983417,-99.11453247,2023,8,2,11.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,32,Miguel Hidalgo,Tlalpan,19.28677323,-99.18410826,2023,8,2,11.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,56,Pro Hogar,Azcapotzalco,19.47697272,-99.15790195,2023,8,2,0.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,49,Del Valle Centro,Benito Juárez,19.3896094,-99.16647184,2023,8,2,1.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,24,Tierra Unida,La Magdalena Contreras,19.30351374,-99.26971112,2023,8,2,8.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,63,La Malinche,Gustavo A. Madero,19.45334549,-99.10763942,2023,8,2,5.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,30,Victoria De Las Democracias,Azcapotzalco,19.4668649,-99.16429747,2023,8,2,0.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,33,Polanco I Seccion,Miguel Hidalgo,19.43595479,-99.21231061,2023,8,2,9.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,0,24,Miguel Hidalgo 2a Seccion,Tlalpan,19.28020306,-99.20133367,2023,8,2,11.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,45,San Andres Tetepilco,Iztapalapa,19.36794283,-99.13672635,2023,8,2,7.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,46,Lomas De Los Angeles Pueblo Tetelpan,Álvaro Obregón,19.34277516,-99.21834192,2023,8,2,15.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,62,Anzures,Miguel Hidalgo,19.42887336,-99.17523777,2023,8,2,9.00,,
02/08/2023,USURPACIÓN DE IDENTIDAD,1,41,Barrio Los Angeles,Milpa Alta,19.19107816,-99.02354624,2023,8,2,10.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,30,Santiago Acahualtepec 2a Ampliacion,Iztapalapa,19.34801252,-99.01315097,2023,8,3,7.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,35,Bosques Del Pedregal,Tlalpan,19.27154036,-99.24166113,2023,8,3,11.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,32,Del Carmen,Gustavo A. Madero,19.54175287,-99.13487434,2023,8,3,5.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,48,Magdalena De Las Salinas,Gustavo A. Madero,19.47915456,-99.14550407,2023,8,3,5.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,38,Granjas Mexico,Iztacalco,19.39999516,-99.0907057,2023,8,3,6.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,32,Unidad Vicente Guerrero,Iztapalapa,19.35938287,-99.06055413,2023,8,3,7.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,57,Miguel Hidalgo 2a Seccion,Tlalpan,19.27872879,-99.19832626,2023,8,3,11.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,42,Escandon Ii Seccion,Miguel Hidalgo,19.40057983,-99.17379742,2023,8,3,9.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,32,Roma Norte,Cuauhtémoc,19.41991958,-99.16296682,2023,8,3,4.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,60,Jorge Negrete,Gustavo A. Madero,19.52525557,-99.14476193,2023,8,3,5.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,40,Arenal 2a. Seccion,Venustiano Carranza,19.42239077,-99.05671041,2023,8,3,13.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,1,54,Claveria,Azcapotzalco,19.47021094,-99.1785222,2023,8,3,0.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,1,55,Cuauhtemoc,Cuauhtémoc,19.42650928,-99.16970056,2023,8,3,4.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,29,Barrio Pocitos,Xochimilco,19.24591308,-99.08204405,2023,8,3,14.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,38,1ra Ampliacion Presidentes,Álvaro Obregón,19.37517655,-99.22540567,2023,8,3,15.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,49,Paseos De Taxqueña,Coyoacán,19.34631891,-99.12231985,2023,8,3,2.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,0,41,Vergel Del Sur,Tlalpan,19.29752288,-99.13724975,2023,8,3,11.00,,
03/08/2023,USURPACIÓN DE IDENTIDAD,1,62,Lomas De Chapultepec Iv Seccion,Miguel Hidalgo,19.4271435,-99.2050116,2023,8,3,9.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,31,Barrio Cruztitla,Milpa Alta,19.21514818,-98.99577945,2023,8,4,10.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,51,Niños Heroes,Benito Juárez,19.38590411,-99.14218283,2023,8,4,1.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,1,34,Pueblo San Pablo Chimalpa,Cuajimalpa de Morelos,19.35063585,-99.31776947,2023,8,4,3.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,27,Pueblo San Bernabe Ocotepec,La Magdalena Contreras,19.31498603,-99.25811575,2023,8,4,8.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,24,Jose Lopez Portillo,Iztapalapa,19.30439211,-99.08350832,2023,8,4,7.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,36,Del Valle Sur,Benito Juárez,19.37232959,-99.1654682,2023,8,4,1.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,45,Pueblo San Francisco Tlaltenco,Tláhuac,19.29443606,-99.02132902,2023,8,4,12.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,42,Lomas De Los Cedros,Álvaro Obregón,19.32562666,-99.25694422,2023,8,4,15.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,67,Acuilotla,Álvaro Obregón,19.35985186,-99.2444624,2023,8,4,15.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,32,Nueva Santa Maria,Azcapotzalco,19.45684027,-99.16523023,2023,8,4,0.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,37,La Raza,Azcapotzalco,19.4651263,-99.14583378,2023,8,4,0.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,1,80,Lomas De Sotelo,Miguel Hidalgo,19.44841811,-99.21679169,2023,8,4,9.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,28,Aquiles Serdan,Venustiano Carranza,19.44883416,-99.09153655,2023,8,4,13.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,74,Guadalupe Tepeyac,Gustavo A. Madero,19.47081769,-99.12260994,2023,8,4,5.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,1,46,Letran Valle,Benito Juárez,19.37589399,-99.1598562,2023,8,4,1.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,1,47,Del Valle Norte,Benito Juárez,19.3992077,-99.17057723,2023,8,4,1.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,29,Jardin Balbuena,Venustiano Carranza,19.42122596,-99.0997479,2023,8,4,13.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,27,Pueblo Santa Rosa Xochiac,Álvaro Obregón,19.31822333,-99.29115839,2023,8,4,15.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,0,35,Lomas De Padierna,Tlalpan,19.28966339,-99.22192577,2023,8,4,11.00,,
04/08/2023,USURPACIÓN DE IDENTIDAD,1,47,Del Valle Sur,Benito Juárez,19.3763431,-99.16140407,2023,8,4,1.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,0,54,Culhuacan Ctm Seccion Piloto,Coyoacán,19.32236858,-99.11357432,2023,8,5,2.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,1,31,Los Encinos,Tlalpan,19.27780545,-99.22824964,2023,8,5,11.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,0,27,Pedregal De Santo Domingo,Coyoacán,19.31973714,-99.16738777,2023,8,5,2.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,0,34,Ajusco,Coyoacán,19.31762905,-99.16342793,2023,8,5,2.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,0,38,Santa Maria La Ribera,Cuauhtémoc,19.44567483,-99.15842128,2023,8,5,4.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,1,46,Barrio La Asuncion,Tláhuac,19.27042248,-99.00522955,2023,8,5,12.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,0,43,General Ignacio Zaragoza,Venustiano Carranza,19.41283212,-99.09307559,2023,8,5,13.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,1,35,Ampliacion Napoles,Benito Juárez,19.3862273,-99.17509145,2023,8,5,1.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,0,57,Residencial Miramontes,Tlalpan,19.30286358,-99.12261229,2023,8,5,11.00,,
05/08/2023,USURPACIÓN DE IDENTIDAD,0,62,Polanco Ii Seccion,Miguel Hidalgo,19.43600765,-99.20223244,2023,8,5,9.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,28,El Tanque,La Magdalena Contreras,19.32486468,-99.25460212,2023,8,6,8.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,29,San Juan De Aragon Iii Seccion,Gustavo A. Madero,19.44840888,-99.07029659,2023,8,6,5.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,43,El Mirador,Coyoacán,19.30505327,-99.10877019,2023,8,6,2.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,51,Cafetales,Coyoacán,19.31091571,-99.11065891,2023,8,6,2.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,29,Ampliacion Caracol,Venustiano Carranza,19.42821459,-99.06773016,2023,8,6,13.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,31,Canutillo,Álvaro Obregón,19.36174192,-99.23044503,2023,8,6,15.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,31,Juarez,Cuauhtémoc,19.42446096,-99.16792363,2023,8,6,4.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,56,Agricola Pantitlan,Iztacalco,19.41542855,-99.06423767,2023,8,6,6.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,24,Lomas De Chamontoya,Álvaro Obregón,19.31347237,-99.27134443,2023,8,6,15.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,33,Juarez,Cuauhtémoc,19.42437226,-99.16844264,2023,8,6,4.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,49,Pedregal De San Nicolas 4a Seccion,Tlalpan,19.27907439,-99.24125254,2023,8,6,11.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,35,Bosque De Las Lomas,Miguel Hidalgo,19.402889,-99.2498786,2023,8,6,9.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,36,Doctores,Cuauhtémoc,19.40770426,-99.14472565,2023,8,6,4.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,26,Consejo Agrarista Mexicano,Iztapalapa,19.32618942,-99.05496676,2023,8,6,7.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,46,El Rosario,Azcapotzalco,19.51459223,-99.2032631,2023,8,6,0.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,29,Pueblo San Francisco Tlaltenco,Tláhuac,19.29794694,-99.01625417,2023,8,6,12.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,69,Portales Sur,Benito Juárez,19.36142424,-99.145675,2023,8,6,1.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,39,Albert,Benito Juárez,19.37092115,-99.13828611,2023,8,6,1.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,38,San Joaquin,Miguel Hidalgo,19.45276388,-99.20963511,2023,8,6,9.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,46,Del Valle Sur,Benito Juárez,19.37352172,-99.17892806,2023,8,6,1.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,64,Del Valle Centro,Benito Juárez,19.38449828,-99.17068562,2023,8,6,1.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,0,30,Centro,Cuauhtémoc,19.43498688,-99.14106515,2023,8,6,4.00,,
06/08/2023,USURPACIÓN DE IDENTIDAD,1,36,Punta De Ceguaya,Álvaro Obregón,19.36097856,-99.24247172,2023,8,6,15.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,60,Santa Maria La Ribera,Cuauhtémoc,19.44679944,-99.16143224,2023,8,7,4.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,33,Deportivo Pensil,Miguel Hidalgo,19.4513109,-99.20160234,2023,8,7,9.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,30,Tarango,Álvaro Obregón,19.34958765,-99.25104561,2023,8,7,15.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,33,Juarez,Cuauhtémoc,19.42441526,-99.16788384,2023,8,7,4.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,41,Xoco,Benito Juárez,19.35961788,-99.17157018,2023,8,7,1.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,35,Doctores,Cuauhtémoc,19.42532109,-99.14835423,2023,8,7,4.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,48,20 De Noviembre,Venustiano Carranza,19.44302912,-99.11047454,2023,8,7,13.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,34,Villa De Aragon,Gustavo A. Madero,19.46811431,-99.05933662,2023,8,7,5.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,20,Pedregal De San Nicolas 1a Seccion,Tlalpan,19.29111719,-99.23981264,2023,8,7,11.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,29,Barrio San Miguel,Milpa Alta,19.18859297,-99.08224896,2023,8,7,10.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,67,Gabriel Ramos Millan Seccion Bramadero,Iztacalco,19.39301118,-99.09051589,2023,8,7,6.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,26,Ampliacion El Triunfo,Iztapalapa,19.37810598,-99.11687706,2023,8,7,7.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,71,Del Valle Norte,Benito Juárez,19.39714341,-99.17012389,2023,8,7,1.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,66,Mesa De Los Hornos,Tlalpan,19.27536337,-99.1851965,2023,8,7,11.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,39,Ermita,Benito Juárez,19.35881232,-99.14030313,2023,8,7,1.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,59,Romero De Terreros,Coyoacán,19.34155541,-99.17500763,2023,8,7,2.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,33,Agricola Pantitlan,Iztacalco,19.40938269,-99.06909563,2023,8,7,6.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,1,56,Santa Cruz Atoyac,Benito Juárez,19.36796358,-99.16447413,2023,8,7,1.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,45,Hacienda San Juan,Tlalpan,19.29297203,-99.14575592,2023,8,7,11.00,,
07/08/2023,USURPACIÓN DE IDENTIDAD,0,38,San Rafael,Cuauhtémoc,19.44082466,-99.1596593,2023,8,7,4.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,56,Barrio 18,Xochimilco,19.2816457,-99.10983725,2023,8,8,14.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,23,San Juan Tepepan,Xochimilco,19.27263811,-99.12789685,2023,8,8,14.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,41,Eva Samano De Lopez Mateos,Iztapalapa,19.35899072,-99.06784639,2023,8,8,7.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,31,Pueblo Santiago Acahualtepec,Iztapalapa,19.35001483,-99.00217738,2023,8,8,7.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,40,Lomas De Padierna,Tlalpan,19.29401392,-99.22193643,2023,8,8,11.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,59,Bosque Residencial Del Sur,Xochimilco,19.28188867,-99.1331297,2023,8,8,14.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,42,Pedregal De Santa Ursula,Coyoacán,19.31370509,-99.14613537,2023,8,8,2.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,51,Villa Gustavo A Madero,Gustavo A. Madero,19.48240292,-99.11434887,2023,8,8,5.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,32,Buenos Aires,Cuauhtémoc,19.40491387,-99.14579308,2023,8,8,4.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,24,San Diego Ocoyoacac,Miguel Hidalgo,19.46376279,-99.19473182,2023,8,8,9.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,40,Ciudad Universitaria,Coyoacán,19.33411318,-99.1789886,2023,8,8,2.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,43,Guadalupe Tepeyac,Gustavo A. Madero,19.46502776,-99.11979976,2023,8,8,5.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,46,Ermita Zaragoza,Iztapalapa,19.36565062,-99.00190557,2023,8,8,7.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,33,Valle De San Lorenzo,Iztapalapa,19.29941176,-99.07471413,2023,8,8,7.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,47,El Mirador,Xochimilco,19.26222801,-99.13059969,2023,8,8,14.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,40,Cuauhtemoc,Cuauhtémoc,19.42933388,-99.16375905,2023,8,8,4.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,0,31,Juan Escutia,Iztapalapa,19.39097278,-99.04271565,2023,8,8,7.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,31,La Cascada,Álvaro Obregón,19.36972934,-99.19841755,2023,8,8,15.00,,
08/08/2023,USURPACIÓN DE IDENTIDAD,1,48,Ex-Ejido De San Francisco Culhuacan,Coyoacán,19.33364134,-99.12686706,2023,8,8,2.00,,
